Filename,x,y,Likelihood
Re_phen_15min_again_3.tif,594,754,0.9774165153503418
Re_phen_15min_again_3.tif,595,780,0.9990038275718689
Re_phen_15min_again_3.tif,597,634,0.9918614625930786
Re_phen_15min_again_3.tif,603,771,0.9999412298202515
Re_phen_15min_again_3.tif,594,789,0.7096999287605286
Re_phen_15min_again_3.tif,605,794,0.9954302310943604
Re_phen_15min_again_3.tif,600,932,0.9999685287475586
Re_phen_15min_again_3.tif,598,313,0.9396546483039856
Re_phen_15min_again_3.tif,600,351,0.9980376362800598
Re_phen_15min_again_3.tif,600,873,0.9994957447052002
Re_phen_15min_again_3.tif,600,222,0.8579937219619751
Re_phen_15min_again_3.tif,603,262,0.9620879292488098
Re_phen_15min_again_3.tif,600,204,0.7018929123878479
Re_phen_15min_again_3.tif,605,522,0.9973598122596741
Re_phen_15min_again_3.tif,605,33,0.9954994320869446
Re_phen_15min_again_3.tif,606,507,0.9976075887680054
Re_phen_15min_again_3.tif,610,640,0.9997972846031189
Re_phen_15min_again_3.tif,607,488,0.712083637714386
Re_phen_15min_again_3.tif,611,931,0.99540114402771
Re_phen_15min_again_3.tif,612,454,0.9858638644218445
Re_phen_15min_again_3.tif,612,919,0.9890826940536499
Re_phen_15min_again_3.tif,615,259,0.9974192380905151
Re_phen_15min_again_3.tif,612,435,0.9936368465423584
Re_phen_15min_again_3.tif,614,628,0.9995825886726379
Re_phen_15min_again_3.tif,612,353,0.9350032806396484
Re_phen_15min_again_3.tif,614,515,0.9790055155754089
Re_phen_15min_again_3.tif,617,323,0.9744582176208496
Re_phen_15min_again_3.tif,612,500,0.7775058150291443
Re_phen_15min_again_3.tif,615,821,0.9990243911743164
Re_phen_15min_again_3.tif,617,973,0.9880591034889221
Re_phen_15min_again_3.tif,623,312,0.9999964237213135
Re_phen_15min_again_3.tif,624,811,0.9999881982803345
Re_phen_15min_again_3.tif,627,442,0.9997671246528625
Re_phen_15min_again_3.tif,619,494,0.9746374487876892
Re_phen_15min_again_3.tif,620,596,0.9933737516403198
Re_phen_15min_again_3.tif,630,33,0.9996200799942017
Re_phen_15min_again_3.tif,621,464,0.9979343414306641
Re_phen_15min_again_3.tif,619,926,0.7501304745674133
Re_phen_15min_again_3.tif,624,507,0.9997612833976746
Re_phen_15min_again_3.tif,621,635,0.8523668050765991
Re_phen_15min_again_3.tif,624,912,0.999729335308075
Re_phen_15min_again_3.tif,628,302,0.8005701899528503
Re_phen_15min_again_3.tif,637,250,0.9988514184951782
Re_phen_15min_again_3.tif,633,490,0.9983251690864563
Re_phen_15min_again_3.tif,632,466,0.832390308380127
Re_phen_15min_again_3.tif,630,470,0.7290267944335938
Re_phen_15min_again_3.tif,632,794,0.9492137432098389
Re_phen_15min_again_3.tif,635,835,0.9844061136245728
Re_phen_15min_again_3.tif,638,306,0.999953031539917
Re_phen_15min_again_3.tif,637,474,0.9962958693504333
Re_phen_15min_again_3.tif,631,917,0.7016295194625854
Re_phen_15min_again_3.tif,633,504,0.7232937812805176
Re_phen_15min_again_3.tif,635,810,0.9308245778083801
Re_phen_15min_again_3.tif,635,510,0.9796864986419678
Re_phen_15min_again_3.tif,636,823,0.7014384865760803
Re_phen_15min_again_3.tif,636,912,0.7110346555709839
Re_phen_15min_again_3.tif,637,447,0.7138078808784485
Re_phen_15min_again_3.tif,639,460,0.7372416257858276
Re_phen_15min_again_3.tif,638,641,0.7130056619644165
Re_phen_15min_again_3.tif,642,917,0.9981524348258972
Re_phen_15min_again_3.tif,641,447,0.8027751445770264
Re_phen_15min_again_3.tif,640,868,0.7303862571716309
Re_phen_15min_again_3.tif,645,646,0.9996805191040039
Re_phen_15min_again_3.tif,643,247,0.7923232913017273
Re_phen_15min_again_3.tif,646,526,0.999806821346283
Re_phen_15min_again_3.tif,644,787,0.9774240255355835
Re_phen_15min_again_3.tif,645,873,0.9767051339149475
Re_phen_15min_again_3.tif,644,967,0.9274163842201233
Re_phen_15min_again_3.tif,646,267,0.9949067234992981
Re_phen_15min_again_3.tif,645,23,0.7962611317634583
Re_phen_15min_again_3.tif,648,38,0.9667004346847534
Re_phen_15min_again_3.tif,647,13,0.9364598393440247
Re_phen_15min_again_3.tif,647,443,0.7837207317352295
Re_phen_15min_again_3.tif,650,423,0.9752278923988342
Re_phen_15min_again_3.tif,653,297,0.9871670603752136
Re_phen_15min_again_3.tif,656,309,0.9986379742622375
Re_phen_15min_again_3.tif,665,546,0.9999834299087524
Re_phen_15min_again_3.tif,662,1004,0.9999314546585083
Re_phen_15min_again_3.tif,655,869,0.9936811923980713
Re_phen_15min_again_3.tif,658,557,0.995499312877655
Re_phen_15min_again_3.tif,661,967,0.9948903322219849
Re_phen_15min_again_3.tif,662,46,0.987403392791748
Re_phen_15min_again_3.tif,661,63,0.9511661529541016
Re_phen_15min_again_3.tif,662,844,0.9992881417274475
Re_phen_15min_again_3.tif,659,1010,0.7071118950843811
Re_phen_15min_again_3.tif,660,1009,0.7081055045127869
Re_phen_15min_again_3.tif,667,293,0.998504638671875
Re_phen_15min_again_3.tif,668,159,0.9993566870689392
Re_phen_15min_again_3.tif,665,309,0.7230050563812256
Re_phen_15min_again_3.tif,669,959,0.9487596154212952
Re_phen_15min_again_3.tif,672,629,0.9982671737670898
Re_phen_15min_again_3.tif,675,71,0.9940547347068787
Re_phen_15min_again_3.tif,672,170,0.9576154351234436
Re_phen_15min_again_3.tif,673,996,0.9901808500289917
Re_phen_15min_again_3.tif,675,53,0.9706491231918335
Re_phen_15min_again_3.tif,678,567,0.999834418296814
Re_phen_15min_again_3.tif,693,612,0.999578058719635
Re_phen_15min_again_3.tif,675,2,0.8084791302680969
Re_phen_15min_again_3.tif,675,12,0.7663649916648865
Re_phen_15min_again_3.tif,677,153,0.9639041423797607
Re_phen_15min_again_3.tif,675,694,0.7220009565353394
Re_phen_15min_again_3.tif,679,42,0.9689305424690247
Re_phen_15min_again_3.tif,676,542,0.7001603245735168
Re_phen_15min_again_3.tif,676,591,0.7080985307693481
Re_phen_15min_again_3.tif,679,697,0.8995400667190552
Re_phen_15min_again_3.tif,681,635,0.9552991390228271
Re_phen_15min_again_3.tif,687,690,0.9992676377296448
Re_phen_15min_again_3.tif,684,428,0.9852360486984253
Re_phen_15min_again_3.tif,690,188,0.9998903274536133
Re_phen_15min_again_3.tif,683,546,0.7608238458633423
Re_phen_15min_again_3.tif,686,669,0.9774512648582458
Re_phen_15min_again_3.tif,684,805,0.7269557118415833
Re_phen_15min_again_3.tif,693,970,0.9939242005348206
Re_phen_15min_again_3.tif,688,174,0.989884614944458
Re_phen_15min_again_3.tif,689,607,0.9744550585746765
Re_phen_15min_again_3.tif,692,405,0.9998438358306885
Re_phen_15min_again_3.tif,692,325,0.9539743065834045
Re_phen_15min_again_3.tif,689,630,0.7040607333183289
Re_phen_15min_again_3.tif,693,341,0.9174075722694397
Re_phen_15min_again_3.tif,695,678,0.9827809929847717
Re_phen_15min_again_3.tif,695,806,0.9988381266593933
Re_phen_15min_again_3.tif,696,537,0.9956254959106445
Re_phen_15min_again_3.tif,697,388,0.9999219179153442
Re_phen_15min_again_3.tif,694,310,0.7035037279129028
Re_phen_15min_again_3.tif,703,474,0.9995755553245544
Re_phen_15min_again_3.tif,698,182,0.7930033206939697
Re_phen_15min_again_3.tif,702,315,0.9880914688110352
Re_phen_15min_again_3.tif,697,633,0.7247930765151978
Re_phen_15min_again_3.tif,702,739,0.9988574981689453
Re_phen_15min_again_3.tif,704,110,0.9849172234535217
Re_phen_15min_again_3.tif,703,338,0.9748898148536682
Re_phen_15min_again_3.tif,699,701,0.7228797078132629
Re_phen_15min_again_3.tif,709,823,0.9995220899581909
Re_phen_15min_again_3.tif,703,245,0.9936699271202087
Re_phen_15min_again_3.tif,707,286,0.9985888600349426
Re_phen_15min_again_3.tif,701,401,0.7013769149780273
Re_phen_15min_again_3.tif,707,751,0.9998582601547241
Re_phen_15min_again_3.tif,706,707,0.9991697072982788
Re_phen_15min_again_3.tif,706,370,0.9773622155189514
Re_phen_15min_again_3.tif,710,268,0.996279776096344
Re_phen_15min_again_3.tif,709,545,0.9159209132194519
Re_phen_15min_again_3.tif,712,301,0.9936859011650085
Re_phen_15min_again_3.tif,711,661,0.9974914789199829
Re_phen_15min_again_3.tif,714,738,0.9961916208267212
Re_phen_15min_again_3.tif,712,241,0.9563584327697754
Re_phen_15min_again_3.tif,715,532,0.9998395442962646
Re_phen_15min_again_3.tif,715,317,0.9859463572502136
Re_phen_15min_again_3.tif,715,41,0.9018860459327698
Re_phen_15min_again_3.tif,713,111,0.7240868210792542
Re_phen_15min_again_3.tif,717,598,0.9727477431297302
Re_phen_15min_again_3.tif,716,631,0.743522584438324
Re_phen_15min_again_3.tif,720,283,0.9993902444839478
Re_phen_15min_again_3.tif,716,473,0.7423063516616821
Re_phen_15min_again_3.tif,725,679,0.9983972907066345
Re_phen_15min_again_3.tif,729,654,0.9791577458381653
Re_phen_15min_again_3.tif,717,668,0.7095300555229187
Re_phen_15min_again_3.tif,718,116,0.7197999358177185
Re_phen_15min_again_3.tif,719,48,0.7600842714309692
Re_phen_15min_again_3.tif,727,406,0.9999817609786987
Re_phen_15min_again_3.tif,721,102,0.7531583309173584
Re_phen_15min_again_3.tif,728,639,0.9999885559082031
Re_phen_15min_again_3.tif,724,308,0.8165804147720337
Re_phen_15min_again_3.tif,723,320,0.7093945145606995
Re_phen_15min_again_3.tif,739,516,0.9999333620071411
Re_phen_15min_again_3.tif,727,667,0.9932570457458496
Re_phen_15min_again_3.tif,730,259,0.9992528557777405
Re_phen_15min_again_3.tif,729,280,0.927415132522583
Re_phen_15min_again_3.tif,730,422,0.9970428347587585
Re_phen_15min_again_3.tif,734,742,0.9981980919837952
Re_phen_15min_again_3.tif,730,156,0.7608535885810852
Re_phen_15min_again_3.tif,733,933,0.9883543252944946
Re_phen_15min_again_3.tif,732,310,0.7133417129516602
Re_phen_15min_again_3.tif,739,156,0.9998534917831421
Re_phen_15min_again_3.tif,736,325,0.8344367742538452
Re_phen_15min_again_3.tif,737,129,0.9971678853034973
Re_phen_15min_again_3.tif,734,648,0.712347686290741
Re_phen_15min_again_3.tif,742,1005,0.9914417862892151
Re_phen_15min_again_3.tif,736,1016,0.9532789587974548
Re_phen_15min_again_3.tif,741,429,0.9999957084655762
Re_phen_15min_again_3.tif,737,414,0.7466933131217957
Re_phen_15min_again_3.tif,740,342,0.8501359820365906
Re_phen_15min_again_3.tif,739,400,0.7768937349319458
Re_phen_15min_again_3.tif,742,755,0.9962612986564636
Re_phen_15min_again_3.tif,751,130,0.9999526739120483
Re_phen_15min_again_3.tif,745,320,0.9707905650138855
Re_phen_15min_again_3.tif,747,567,0.9928393363952637
Re_phen_15min_again_3.tif,747,309,0.9916963577270508
Re_phen_15min_again_3.tif,748,331,0.9280190467834473
Re_phen_15min_again_3.tif,749,409,0.9893760681152344
Re_phen_15min_again_3.tif,753,774,0.9994252920150757
Re_phen_15min_again_3.tif,750,582,0.9893276691436768
Re_phen_15min_again_3.tif,748,151,0.7178595066070557
Re_phen_15min_again_3.tif,751,164,0.9850415587425232
Re_phen_15min_again_3.tif,750,749,0.8110889792442322
Re_phen_15min_again_3.tif,753,896,0.9986687898635864
Re_phen_15min_again_3.tif,750,438,0.7164893746376038
Re_phen_15min_again_3.tif,754,988,0.9995914101600647
Re_phen_15min_again_3.tif,752,425,0.8188603520393372
Re_phen_15min_again_3.tif,753,48,0.8176044821739197
Re_phen_15min_again_3.tif,759,791,0.9999700784683228
Re_phen_15min_again_3.tif,757,39,0.9448438286781311
Re_phen_15min_again_3.tif,760,643,0.9987733960151672
Re_phen_15min_again_3.tif,762,574,0.9860877394676208
Re_phen_15min_again_3.tif,757,510,0.7788342237472534
Re_phen_15min_again_3.tif,761,91,0.8990920782089233
Re_phen_15min_again_3.tif,761,304,0.9781489968299866
Re_phen_15min_again_3.tif,765,228,0.995844304561615
Re_phen_15min_again_3.tif,764,363,0.9997993111610413
Re_phen_15min_again_3.tif,767,713,0.9519233107566833
Re_phen_15min_again_3.tif,766,522,0.9929572343826294
Re_phen_15min_again_3.tif,767,787,0.9264697432518005
Re_phen_15min_again_3.tif,774,128,0.9738619327545166
Re_phen_15min_again_3.tif,773,388,0.9999954700469971
Re_phen_15min_again_3.tif,771,409,0.9858936071395874
Re_phen_15min_again_3.tif,768,579,0.7650641202926636
Re_phen_15min_again_3.tif,780,513,0.9988433122634888
Re_phen_15min_again_3.tif,771,95,0.8739087581634521
Re_phen_15min_again_3.tif,769,803,0.7035386562347412
Re_phen_15min_again_3.tif,774,30,0.8656931519508362
Re_phen_15min_again_3.tif,773,557,0.9811243414878845
Re_phen_15min_again_3.tif,772,588,0.8730020523071289
Re_phen_15min_again_3.tif,772,270,0.8158150911331177
Re_phen_15min_again_3.tif,777,759,0.9998488426208496
Re_phen_15min_again_3.tif,776,356,0.9964673519134521
Re_phen_15min_again_3.tif,774,439,0.7175471782684326
Re_phen_15min_again_3.tif,778,638,0.9993619322776794
Re_phen_15min_again_3.tif,776,525,0.8542781472206116
Re_phen_15min_again_3.tif,783,186,0.9985044002532959
Re_phen_15min_again_3.tif,781,464,0.9937112331390381
Re_phen_15min_again_3.tif,781,52,0.8803664445877075
Re_phen_15min_again_3.tif,784,472,0.993520200252533
Re_phen_15min_again_3.tif,781,499,0.9650066494941711
Re_phen_15min_again_3.tif,784,39,0.9945812821388245
Re_phen_15min_again_3.tif,784,267,0.9899247884750366
Re_phen_15min_again_3.tif,788,754,0.9979762434959412
Re_phen_15min_again_3.tif,785,823,0.998489260673523
Re_phen_15min_again_3.tif,785,384,0.8078860640525818
Re_phen_15min_again_3.tif,784,131,0.7061038613319397
Re_phen_15min_again_3.tif,791,852,0.99639493227005
Re_phen_15min_again_3.tif,790,395,0.9952284097671509
Re_phen_15min_again_3.tif,788,448,0.9655148983001709
Re_phen_15min_again_3.tif,787,867,0.8563388586044312
Re_phen_15min_again_3.tif,790,875,0.9970979690551758
Re_phen_15min_again_3.tif,790,459,0.9049623012542725
Re_phen_15min_again_3.tif,802,790,0.9988018274307251
Re_phen_15min_again_3.tif,795,508,0.9999901056289673
Re_phen_15min_again_3.tif,802,258,0.9626917243003845
Re_phen_15min_again_3.tif,807,644,0.99776291847229
Re_phen_15min_again_3.tif,801,778,0.8913493156433105
Re_phen_15min_again_3.tif,800,395,0.7082393765449524
Re_phen_15min_again_3.tif,806,964,0.9997377991676331
Re_phen_15min_again_3.tif,805,503,0.7968745827674866
Re_phen_15min_again_3.tif,807,738,0.9997057318687439
Re_phen_15min_again_3.tif,808,990,0.9985191226005554
Re_phen_15min_again_3.tif,810,761,0.9887747764587402
Re_phen_15min_again_3.tif,808,822,0.9909873604774475
Re_phen_15min_again_3.tif,809,395,0.8979149460792542
Re_phen_15min_again_3.tif,813,696,0.9917545318603516
Re_phen_15min_again_3.tif,814,1003,0.998530387878418
Re_phen_15min_again_3.tif,818,441,0.9994070529937744
Re_phen_15min_again_3.tif,810,810,0.7069576978683472
Re_phen_15min_again_3.tif,814,839,0.9776979088783264
Re_phen_15min_again_3.tif,813,744,0.7209249138832092
Re_phen_15min_again_3.tif,814,972,0.867000937461853
Re_phen_15min_again_3.tif,815,275,0.9200283885002136
Re_phen_15min_again_3.tif,816,681,0.9895003437995911
Re_phen_15min_again_3.tif,816,728,0.9995866417884827
Re_phen_15min_again_3.tif,819,167,0.9932241439819336
Re_phen_15min_again_3.tif,816,370,0.9356293082237244
Re_phen_15min_again_3.tif,815,735,0.768624484539032
Re_phen_15min_again_3.tif,821,829,0.9998821020126343
Re_phen_15min_again_3.tif,822,39,0.997319757938385
Re_phen_15min_again_3.tif,817,237,0.9446179866790771
Re_phen_15min_again_3.tif,816,851,0.7620552778244019
Re_phen_15min_again_3.tif,821,811,0.9970905780792236
Re_phen_15min_again_3.tif,822,216,0.9976533055305481
Re_phen_15min_again_3.tif,821,547,0.9832742810249329
Re_phen_15min_again_3.tif,826,844,0.997689962387085
Re_phen_15min_again_3.tif,823,715,0.9783637523651123
Re_phen_15min_again_3.tif,825,416,0.9760403633117676
Re_phen_15min_again_3.tif,826,674,0.9953281879425049
Re_phen_15min_again_3.tif,822,687,0.7294650673866272
Re_phen_15min_again_3.tif,823,774,0.730586051940918
Re_phen_15min_again_3.tif,828,104,0.9809352159500122
Re_phen_15min_again_3.tif,838,784,0.9999473094940186
Re_phen_15min_again_3.tif,834,234,0.9986920952796936
Re_phen_15min_again_3.tif,831,558,0.9941317439079285
Re_phen_15min_again_3.tif,828,797,0.7059847116470337
Re_phen_15min_again_3.tif,831,248,0.8705803751945496
Re_phen_15min_again_3.tif,835,533,0.9823012351989746
Re_phen_15min_again_3.tif,838,882,0.986099898815155
Re_phen_15min_again_3.tif,832,807,0.7007259726524353
Re_phen_15min_again_3.tif,838,338,0.9977026581764221
Re_phen_15min_again_3.tif,834,827,0.7728703618049622
Re_phen_15min_again_3.tif,835,42,0.7094095349311829
Re_phen_15min_again_3.tif,839,678,0.9971812963485718
Re_phen_15min_again_3.tif,841,249,0.9998151659965515
Re_phen_15min_again_3.tif,839,573,0.8777328729629517
Re_phen_15min_again_3.tif,839,798,0.999502420425415
Re_phen_15min_again_3.tif,839,812,0.9834068417549133
Re_phen_15min_again_3.tif,838,833,0.8397287726402283
Re_phen_15min_again_3.tif,838,583,0.7299677133560181
Re_phen_15min_again_3.tif,841,913,0.9990181922912598
Re_phen_15min_again_3.tif,847,49,0.9707770943641663
Re_phen_15min_again_3.tif,844,473,0.9898404479026794
Re_phen_15min_again_3.tif,843,630,0.9656345248222351
Re_phen_15min_again_3.tif,846,589,0.9996556043624878
Re_phen_15min_again_3.tif,847,930,0.9986769556999207
Re_phen_15min_again_3.tif,846,563,0.9851087927818298
Re_phen_15min_again_3.tif,845,806,0.8085201382637024
Re_phen_15min_again_3.tif,848,1006,0.9989446997642517
Re_phen_15min_again_3.tif,849,345,0.992811381816864
Re_phen_15min_again_3.tif,851,162,0.9460977911949158
Re_phen_15min_again_3.tif,849,780,0.7983095645904541
Re_phen_15min_again_3.tif,849,245,0.7572542428970337
Re_phen_15min_again_3.tif,851,332,0.9404164552688599
Re_phen_15min_again_3.tif,852,610,0.9936303496360779
Re_phen_15min_again_3.tif,858,624,0.9997866749763489
Re_phen_15min_again_3.tif,864,379,0.9993957281112671
Re_phen_15min_again_3.tif,855,845,0.9988055229187012
Re_phen_15min_again_3.tif,858,668,0.9999428987503052
Re_phen_15min_again_3.tif,855,26,0.7011373043060303
Re_phen_15min_again_3.tif,855,596,0.7186592221260071
Re_phen_15min_again_3.tif,864,31,0.9969526529312134
Re_phen_15min_again_3.tif,857,350,0.7784308791160583
Re_phen_15min_again_3.tif,859,270,0.9093331098556519
Re_phen_15min_again_3.tif,861,432,0.9984269142150879
Re_phen_15min_again_3.tif,863,18,0.9924782514572144
Re_phen_15min_again_3.tif,859,238,0.8041973114013672
Re_phen_15min_again_3.tif,861,602,0.9677300453186035
Re_phen_15min_again_3.tif,864,929,0.999745786190033
Re_phen_15min_again_3.tif,864,168,0.9782454371452332
Re_phen_15min_again_3.tif,868,848,0.9953802824020386
Re_phen_15min_again_3.tif,863,276,0.7191618084907532
Re_phen_15min_again_3.tif,863,280,0.7024464011192322
Re_phen_15min_again_3.tif,863,283,0.7031183242797852
Re_phen_15min_again_3.tif,868,400,0.9739744067192078
Re_phen_15min_again_3.tif,873,119,0.9999046325683594
Re_phen_15min_again_3.tif,868,595,0.996132493019104
Re_phen_15min_again_3.tif,870,537,0.9985484480857849
Re_phen_15min_again_3.tif,868,958,0.9947351813316345
Re_phen_15min_again_3.tif,869,153,0.987133264541626
Re_phen_15min_again_3.tif,874,705,0.9978081583976746
Re_phen_15min_again_3.tif,870,617,0.9938457608222961
Re_phen_15min_again_3.tif,868,661,0.7329016923904419
Re_phen_15min_again_3.tif,873,977,0.9977303147315979
Re_phen_15min_again_3.tif,882,794,0.9996274709701538
Re_phen_15min_again_3.tif,881,38,0.928970992565155
Re_phen_15min_again_3.tif,884,577,0.9967082738876343
Re_phen_15min_again_3.tif,884,656,0.9781071543693542
Re_phen_15min_again_3.tif,884,727,0.9835759997367859
Re_phen_15min_again_3.tif,887,608,0.9996955394744873
Re_phen_15min_again_3.tif,893,753,0.9982542395591736
Re_phen_15min_again_3.tif,888,405,0.9810854196548462
Re_phen_15min_again_3.tif,890,473,0.9993533492088318
Re_phen_15min_again_3.tif,888,635,0.9680473804473877
Re_phen_15min_again_3.tif,888,367,0.9070395827293396
Re_phen_15min_again_3.tif,888,592,0.8274860978126526
Re_phen_15min_again_3.tif,895,134,0.9987940788269043
Re_phen_15min_again_3.tif,890,107,0.773882269859314
Re_phen_15min_again_3.tif,902,730,0.999914288520813
Re_phen_15min_again_3.tif,895,64,0.9869236350059509
Re_phen_15min_again_3.tif,900,955,0.9997196793556213
Re_phen_15min_again_3.tif,906,498,0.9995853304862976
Re_phen_15min_again_3.tif,908,532,0.9994920492172241
Re_phen_15min_again_3.tif,903,606,0.9997219443321228
Re_phen_15min_again_3.tif,910,288,0.9999024868011475
Re_phen_15min_again_3.tif,903,303,0.9054555892944336
Re_phen_15min_again_3.tif,905,651,0.9970765113830566
Re_phen_15min_again_3.tif,904,275,0.966370165348053
Re_phen_15min_again_3.tif,903,743,0.7124660015106201
Re_phen_15min_again_3.tif,904,741,0.7196323275566101
Re_phen_15min_again_3.tif,911,965,0.970752477645874
Re_phen_15min_again_3.tif,919,78,0.9907013177871704
Re_phen_15min_again_3.tif,910,363,0.9954842329025269
Re_phen_15min_again_3.tif,912,981,0.9994797110557556
Re_phen_15min_again_3.tif,909,383,0.7841039299964905
Re_phen_15min_again_3.tif,911,485,0.7901567816734314
Re_phen_15min_again_3.tif,913,869,0.9961957931518555
Re_phen_15min_again_3.tif,915,23,0.940435528755188
Re_phen_15min_again_3.tif,916,398,0.991316556930542
Re_phen_15min_again_3.tif,919,643,0.9997033476829529
Re_phen_15min_again_3.tif,919,523,0.9865975975990295
Re_phen_15min_again_3.tif,921,813,0.9983820915222168
Re_phen_15min_again_3.tif,921,608,0.8249248266220093
Re_phen_15min_again_3.tif,928,974,0.9985388517379761
Re_phen_15min_again_3.tif,925,297,0.9966654181480408
Re_phen_15min_again_3.tif,923,494,0.9590049386024475
Re_phen_15min_again_3.tif,935,849,0.9999686479568481
Re_phen_15min_again_3.tif,924,242,0.9815300107002258
Re_phen_15min_again_3.tif,924,284,0.7432655692100525
Re_phen_15min_again_3.tif,928,21,0.9478771090507507
Re_phen_15min_again_3.tif,928,310,0.9069799780845642
Re_phen_15min_again_3.tif,928,809,0.7061910629272461
Re_phen_15min_again_3.tif,929,768,0.7195996642112732
Re_phen_15min_again_3.tif,932,208,0.8189148902893066
Re_phen_15min_again_3.tif,942,206,0.997895359992981
Re_phen_15min_again_3.tif,935,774,0.999977707862854
Re_phen_15min_again_3.tif,938,532,0.996705949306488
Re_phen_15min_again_3.tif,935,51,0.7057515978813171
Re_phen_15min_again_3.tif,938,30,0.9373230338096619
Re_phen_15min_again_3.tif,941,228,0.9965345859527588
Re_phen_15min_again_3.tif,939,304,0.8369354009628296
Re_phen_15min_again_3.tif,941,389,0.9337695837020874
Re_phen_15min_again_3.tif,944,979,0.9839279055595398
Re_phen_15min_again_3.tif,946,324,0.9928004741668701
Re_phen_15min_again_3.tif,942,781,0.7117695808410645
Re_phen_15min_again_3.tif,943,769,0.7616672515869141
Re_phen_15min_again_3.tif,949,417,0.9990211725234985
Re_phen_15min_again_3.tif,945,834,0.747118353843689
Re_phen_15min_again_3.tif,948,1021,0.9149714112281799
Re_phen_15min_again_3.tif,948,222,0.7015944123268127
Re_phen_15min_again_3.tif,956,497,0.9994065761566162
Re_phen_15min_again_3.tif,960,107,0.9999653100967407
Re_phen_15min_again_3.tif,956,948,0.9968293309211731
Re_phen_15min_again_3.tif,978,466,0.998712420463562
Re_phen_15min_again_3.tif,966,728,0.9998162388801575
Re_phen_15min_again_3.tif,963,929,0.9982643723487854
Re_phen_15min_again_3.tif,964,991,0.9999688863754272
Re_phen_15min_again_3.tif,964,129,0.9778946042060852
Re_phen_15min_again_3.tif,966,643,0.9995180368423462
Re_phen_15min_again_3.tif,965,40,0.8285861611366272
Re_phen_15min_again_3.tif,966,177,0.9345375299453735
Re_phen_15min_again_3.tif,982,703,0.9993740916252136
Re_phen_15min_again_3.tif,973,37,0.9960440397262573
Re_phen_15min_again_3.tif,973,106,0.9411938786506653
Re_phen_15min_again_3.tif,971,196,0.903883159160614
Re_phen_15min_again_3.tif,981,189,0.9928897619247437
Re_phen_15min_again_3.tif,972,442,0.8850542306900024
Re_phen_15min_again_3.tif,974,988,0.7871275544166565
Re_phen_15min_again_3.tif,974,433,0.7350244522094727
Re_phen_15min_again_3.tif,996,577,0.9998519420623779
Re_phen_15min_again_3.tif,986,905,0.9957306981086731
Re_phen_15min_again_3.tif,978,173,0.9348031878471375
Re_phen_15min_again_3.tif,979,253,0.9836998581886292
Re_phen_15min_again_3.tif,977,464,0.8206167817115784
Re_phen_15min_again_3.tif,980,741,0.9949377775192261
Re_phen_15min_again_3.tif,979,12,0.839863121509552
Re_phen_15min_again_3.tif,987,449,0.9992589354515076
Re_phen_15min_again_3.tif,982,333,0.854027271270752
Re_phen_15min_again_3.tif,987,348,0.9863465428352356
Re_phen_15min_again_3.tif,985,474,0.9287159442901611
Re_phen_15min_again_3.tif,987,734,0.9929919242858887
Re_phen_15min_again_3.tif,990,16,0.9883133172988892
Re_phen_15min_again_3.tif,989,247,0.8568537831306458
Re_phen_15min_again_3.tif,986,596,0.7195777297019958
Re_phen_15min_again_3.tif,990,298,0.8901112675666809
Re_phen_15min_again_3.tif,998,269,0.977495551109314
Re_phen_15min_again_3.tif,996,607,0.9998775720596313
Re_phen_15min_again_3.tif,990,480,0.701912522315979
Re_phen_15min_again_3.tif,998,804,0.9988729357719421
Re_phen_15min_again_3.tif,998,840,0.9924294352531433
Re_phen_15min_again_3.tif,997,308,0.9296403527259827
Re_phen_15min_again_3.tif,995,720,0.7151476144790649
Re_phen_15min_again_3.tif,1004,727,0.9998025298118591
Re_phen_15min_again_3.tif,996,458,0.7044830322265625
Re_phen_15min_again_3.tif,1000,823,0.9993589520454407
Re_phen_15min_again_3.tif,1001,491,0.97981196641922
Re_phen_15min_again_3.tif,1002,202,0.88838130235672
Re_phen_15min_again_3.tif,1005,745,0.9999129772186279
Re_phen_15min_again_3.tif,1002,19,0.7736209630966187
Re_phen_15min_again_3.tif,1001,286,0.7660560607910156
Re_phen_15min_again_3.tif,1005,766,0.9664722681045532
Re_phen_15min_again_3.tif,1004,33,0.9079964756965637
Re_phen_15min_again_3.tif,1006,886,0.9999426603317261
Re_phen_15min_again_3.tif,1012,710,0.9992324113845825
Re_phen_15min_again_3.tif,1009,42,0.9608823657035828
Re_phen_15min_again_3.tif,1004,590,0.7145241498947144
Re_phen_15min_again_3.tif,1011,838,0.9674038290977478
Re_phen_15min_again_3.tif,1010,352,0.9881640672683716
Re_phen_15min_again_3.tif,1006,720,0.7319061756134033
Re_phen_15min_again_3.tif,1008,227,0.8312505483627319
Re_phen_15min_again_3.tif,1006,471,0.7241173386573792
Re_phen_15min_again_3.tif,1007,22,0.7238194942474365
Re_phen_15min_again_3.tif,1008,278,0.7070953249931335
Re_phen_15min_again_3.tif,1014,800,0.9964677095413208
Re_phen_15min_again_3.tif,1013,26,0.9924328327178955
Re_phen_15min_again_3.tif,1014,270,0.8266318440437317
Re_phen_15min_again_3.tif,1016,613,0.9522788524627686
Re_phen_15min_again_3.tif,1013,998,0.9987886548042297
Re_phen_15min_again_3.tif,1014,378,0.989213764667511
Re_phen_15min_again_3.tif,1015,115,0.934808075428009
